name,classification,GBS-A_Feb2024,GBS-A_Jun2024,GBS-A_Mar2013,GBS-B_Feb2024,GBS-B_Jun2024,GBS-C_Feb2024,GBS-C_Jun2024,GBS-C_Mar2013,GBS-E_Mar2013,GBS-W_Jun2024,Abundance
Kaftiobacterium sp001768125,d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Kaftiobacteriaceae;g__Kaftiobacterium;s__Kaftiobacterium sp001768125,0,0,0,0,0,0,0,0,0,0,0
Hydrogenobacter thermophilus,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenobacter;s__Hydrogenobacter thermophilus,0,0,0,0,0,0,0,0,0,0,0.1
Bin94 sp028873825,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__UBA6960;g__Bin94;s__Bin94 sp028873825,0,0,0,0,0,0,0,0,0,0,0
Dietzia cinnamea,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia cinnamea,0,0,0,0,0,0,0,0,0,0,0
SpSt-77 sp937942115,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__SpSt-77;s__SpSt-77 sp937942115,0,0,0.1,0,0,0.1,0,0,0.7,0,0.9
GBS-C_Feb24_bin.081,d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__DYTO01;s__,0,0.3,1.2,0,0,3.3,0.1,0,0,0,4.9
JABDKH01 sp041580055,d__Bacteria;p__Bacteroidota_A;c__Rhodothermia;o__Rhodothermales;f__JABDKH01;g__JABDKH01;s__JABDKH01 sp041580055,0,0,0,0,0,0,0,0,0,0,0
CAKZQI01 sp937139515,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__CAKZQI01;s__CAKZQI01 sp937139515,0,0,0,0,0,0,0,0,0,0,0.1
GBS-85_Mar13_bin.012,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__,0.2,0.5,3.3,0.3,0.3,12.3,0.9,0.5,0.1,0,18.3
Streptomyces caatingaensis,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces caatingaensis,0,0,0,0,0,0,0,0,0,0,0
GBS60_3300020153_51,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__HRBIN01;s__,0,0.1,0.6,0,0,0.4,1,0,2.3,0,4.4
JAKLKR01 sp023150565,d__Bacteria;p__Planctomycetota;c__UBA11346;o__UBA11346;f__UBA11346;g__JAKLKR01;s__JAKLKR01 sp023150565,0,0,0,0,0,0,0,0,0,0,0
RAAP-2 sp963978125,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp963978125,0,0,0.1,0,0,0,0,0,0,0,0.1
GBS-85_Mar13_bin.033,d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Sysuimicrobiaceae;g__Sysuimicrobium;s__,0,0.1,5.4,0,0,0.9,1.9,0,0.6,0,8.9
Donghicola sp964224285,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola sp964224285,0,0,0,0,0,0,0,0,0,0,0
CALKVK01 sp937996235,d__Bacteria;p__Planctomycetota;c__JAJSAM01;o__JAKLKS01;f__JAJVHW01;g__CALKVK01;s__CALKVK01 sp937996235,0,0,0,0,0,0,0,0,0,0,0
Prescottella sp032085135,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Prescottella;s__Prescottella sp032085135,0,0,0,0,0,0,0,0,0,0,0
JAPULR01 sp958295715,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__GCA-2712585;g__JAPULR01;s__JAPULR01 sp958295715,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.178,d__Bacteria;p__JBBIVP01;c__JBBIVP01;o__JBBIVP01;f__JBBIVP01;g__JBBIVP01;s__,0,0,8.4,0,0,14.8,0.1,0,0.1,0,23.4
CATQHD01 sp958295745,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__Spongiisociaceae;g__CATQHD01;s__CATQHD01 sp958295745,0,0,0,0,0,0,0,0,0,0,0
GBS-60_Mar13_bin.118,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__DTKZ01;f__DTKZ01;g__DTKZ01;s__,0,0,0,0,0,0,0,0,1.3,0,1.3
N074bin45 sp913009915,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__N074bin45;s__N074bin45 sp913009915,0,0,0.2,0,0,0,0,0,0.1,0,0.3
Sysuimicrobium tengchongense,d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Sysuimicrobiaceae;g__Sysuimicrobium;s__Sysuimicrobium tengchongense,0,0,0.1,0,0,0,0.1,0,0,0,0.2
Bipolaricaulis sp011057175,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__Bipolaricaulis;s__Bipolaricaulis sp011057175,0,0,0.2,0,0,0.4,0,0,0,0,0.7
Arthrobacter sp023264815,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp023264815,0,0,0,0,0,0,0,0,0,0,0
DTER01 sp938083225,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__DTER01;s__DTER01 sp938083225,0,0.1,0.7,0,0,1.5,0.1,0,0,0,2.4
Lepagella sp947177615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__Lepagella sp947177615,0,0,0,0,0,0,0,0,0,0,0
Ralstonia solanacearum,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia solanacearum,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobium sp026241205,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermomicrobium;s__Thermomicrobium sp026241205,0,0,0.1,0,0,0,0,0,0.1,0,0.2
GBS-C_Feb24_bin.062,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Wolframiiraptor;s__,0.6,0.3,0.1,0.2,0,2.2,0,0,0,0,3.5
DATJZG01 sp035499295,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__DATJZG01;s__DATJZG01 sp035499295,0,0,0,0,0,0,0,0,0,0,0
Deinococcus sp025351205,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus sp025351205,0,0,0,0,0,0,0,0,0,0,0
Roseilinea mizusawaensis,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J036;f__Brachytrichaceae;g__Roseilinea;s__Roseilinea mizusawaensis,0,0,0,0,0,0,0,0,0,0,0
JASGTU01 sp038251215,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__JASGTU01;s__JASGTU01 sp038251215,0,0,0,0,0,0,0,0,0,0,0
JAOPZY01 sp036495025,d__Bacteria;p__Actinomycetota;c__CADDZG01;o__JAHWKV01;f__JAOPZY01;g__JAOPZY01;s__JAOPZY01 sp036495025,0,0,0,0,0,0,0,0,0,0,0
CALXSC01 sp944392625,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__CALXSC01;s__CALXSC01 sp944392625,0,0,0,0,0,0,0,0,0.1,0,0.1
JAJYSQ01 sp021793495,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__JAJYSQ01;f__JAJYSQ01;g__JAJYSQ01;s__JAJYSQ01 sp021793495,0,0,0,0,0,0,0,0,0,0,0
DSFT01 sp030550205,d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__DSFT01;g__DSFT01;s__DSFT01 sp030550205,0,0,0,0,0,0,0.1,0,0,0,0.2
CAMLFJ01 sp035519555,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__CAMLFJ01;s__CAMLFJ01 sp035519555,0,0,0,0,0,0,0,0,0,0,0
CADCWG01 sp902806335,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__CADCWG01;s__CADCWG01 sp902806335,0,0,0,0,0,0,0,0,0,0,0
Sva-25 sp037385685,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Sva-25;s__Sva-25 sp037385685,0,0,0,0,0,0,0,0,0,0,0
Escherichia coli,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,0.1,0,0,0.1,0,0.1,0,0,0,0,0.2
Oceanithermus sp027061925,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__Oceanithermus;s__Oceanithermus sp027061925,0,0,0,0,0,0,0,0,0,0,0
HRBIN15 sp039630445,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__GBS-DC;g__HRBIN15;s__HRBIN15 sp039630445,0,0,0.2,0,0,0,0.1,0,0.1,0,0.5
Roseiflexus sp034432635,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus sp034432635,0,0,0,0,0,0,0,0,0.8,0,0.8
CAXQUZ01 sp964226865,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA2385;g__CAXQUZ01;s__CAXQUZ01 sp964226865,0,0,0,0,0,0,0,0,0,0,0.1
JAPULJ01 sp027295145,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__JAPULJ01;f__JAPULJ01;g__JAPULJ01;s__JAPULJ01 sp027295145,0,0,0,0,0,0,0,0,0,0,0
DASTWM01 sp035765855,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__DASTWM01;s__DASTWM01 sp035765855,0,0,0,0,0,0,0,0,0,0,0
CALIMH01 sp938028725,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J036;f__Brachytrichaceae;g__CALIMH01;s__CALIMH01 sp938028725,0,0,0,0,0,0,0,0,0,0,0
QHBO01 sp003243965,d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__QHBO01;f__QHBO01;g__QHBO01;s__QHBO01 sp003243965,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Jun24_bin.056,d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia;o__DTEH01;f__DTEH01;g__JANXDG01;s__,0,0.5,9.6,0,0,9.2,1.6,0,0.1,0,21
RSWP21 sp028276105,d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__UBA1406;f__GWC2-37-13;g__RSWP21;s__RSWP21 sp028276105,0,0,0,0,0,0,0,0,0.5,0,0.6
CF-120 sp005881425,d__Bacteria;p__Chloroflexota;c__Dormibacteria;o__CF-121;f__CF-121;g__CF-120;s__CF-120 sp005881425,0,0,0,0,0,0,0,0,0,0,0
Roseilinea sp937927775,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__J036;f__Brachytrichaceae;g__Roseilinea;s__Roseilinea sp937927775,0,0,0,0,0,0,0,0,0,0,0
Egibacter rhizosphaerae,d__Bacteria;p__Actinomycetota;c__Nitriliruptoria;o__Euzebyales;f__Egibacteraceae;g__Egibacter;s__Egibacter rhizosphaerae,0,0,0.1,0,0,0,0,0,0,0,0.1
CAITPF01 sp903894155,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAITPF01;s__CAITPF01 sp903894155,0,0,0,0,0,0,0,0,0,0,0
JAKLKC01 sp023150875,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__JAKLKC01;g__JAKLKC01;s__JAKLKC01 sp023150875,0,0,0,0,0,0,0,0,0,0,0
Mycobacterium sp031292695,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp031292695,0,0,0,0,0,0,0,0,0,0,0
UBA12499 sp001788415,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__CSP1-6;g__UBA12499;s__UBA12499 sp001788415,0,0,0,0,0,0,0,0,0,0,0
JAUQQI01 sp034432015,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__JAUQQI01;f__JAUQQI01;g__JAUQQI01;s__JAUQQI01 sp034432015,0,0,0.3,0,0,0,0.1,0,0,0,0.4
Kouleothrix aurantiaca,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Kouleothrix;s__Kouleothrix aurantiaca,0,0,0,0,0,0,0,0,0,0,0
Citrobacter meridianamericanus,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter meridianamericanus,0,0,0,0,0,0,0,0,0,0,0
Dietzia timorensis,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Dietzia;s__Dietzia timorensis,0,0,0,0,0,0,0,0,0,0,0
Nitrosocaldus sp025054855,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosocaldus;s__Nitrosocaldus sp025054855,0,0,0,0,0,0,0,0,0,0,0.1
JACIWG01 sp014361085,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__JACIWG01;f__JACIWG01;g__JACIWG01;s__JACIWG01 sp014361085,0,0,0.1,0.1,0.1,0.2,0,0.3,0,0,0.8
GBS-C_Feb24_bin.139,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JAAOZN01;g__JAAOZN01;s__,0,2.4,0.9,0.1,0,5.1,1.4,0.1,0.1,0,10
Zestofontihabitans sp028275345,d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Oleimicrobiales;f__Geothermoviventaceae;g__Zestofontihabitans;s__Zestofontihabitans sp028275345,0,0,0,0,0,0,0,0,0,0,0.1
UBA3574 sp015661965,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__UBA3574;s__UBA3574 sp015661965,0,0,0,0,0,0.1,0,0,0,0,0.1
Kryptonium sp028276305,d__Bacteria;p__Bacteroidota_A;c__Kryptoniia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium sp028276305,0,0,0.6,0,0,0.7,0.3,0.1,0.1,0,1.9
Corynebacterium kefirresidentii,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii,0,0,0,0,0,0,0,0,0,0,0
SKYB132 sp025061735,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__RBG-16-55-9;f__DRXL01;g__SKYB132;s__SKYB132 sp025061735,0,0,0,0,0,0,0,0,0,0,0.1
JADFNQ01 sp913056415,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__RBG-16-64-32;g__JADFNQ01;s__JADFNQ01 sp913056415,0,0,0,0,0,0,0,0,0,0,0
JAGRNP01 sp020440705,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__LZORAL124-64-63;f__LZORAL124-64-63;g__JAGRNP01;s__JAGRNP01 sp020440705,0,0,0,0,0,0,0,0,0,0,0
AC-55 sp005888465,d__Bacteria;p__Actinomycetota;c__UBA4738;o__UBA4738;f__UBA4738;g__AC-55;s__AC-55 sp005888465,0,0,0,0,0,0,0,0,0,0,0
DTBI01 sp019057675,d__Archaea;p__Asgardarchaeota;c__Jordiarchaeia;o__Jordiarchaeales;f__Freyrarchaeaceae;g__DTBI01;s__DTBI01 sp019057675,0,0,0.6,0,0,0.1,0,0,0,0,0.8
Collinsella sp902479205,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902479205,0,0,0,0,0,0,0,0,0,0,0
Rhodoferax_C sp038245855,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax_C;s__Rhodoferax_C sp038245855,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus epidermidis,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis,0,0,0,0,0,0,0,0,0,0,0.1
Hydrogenobacter sp041287335,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenobacter;s__Hydrogenobacter sp041287335,0,0,0,0,0,0,0,0,0,0,0
DTHT01 sp028275505,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__DTHT01;s__DTHT01 sp028275505,0,0,0.2,0,0,0.1,0,0,0.4,0,0.7
UBA12270 sp029553505,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__UBA12270;s__UBA12270 sp029553505,0,0,0,0,0,0,0,0,0,0,0
Blautia_A sp900551075,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551075,0.4,0,0,0.6,0,0.4,0,0,0,0,1.4
IMGbin_3300000082_15,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Terraquivivens;s__,0,0.5,0.9,0,0,3.9,0.4,0,0,0,5.7
Methanobinarius sp937881195,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobinarius;s__Methanobinarius sp937881195,0,0,0,0,0,0,0,0,0,0,0
JAILZL01 sp023512475,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__JAILZL01;s__JAILZL01 sp023512475,0,0,0,0,0,0,0,0,0.4,0,0.4
JANLRV01 sp031361905,d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__JALYLC01;g__JANLRV01;s__JANLRV01 sp031361905,0,0,0,0,0,0,0,0,0,0,0
CALHPI01 sp938036275,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA6257;f__HR35;g__CALHPI01;s__CALHPI01 sp938036275,0,0,0.1,0,0,0.1,0,0,0.1,0,0.3
DSFT01 sp032249175,d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__DSFT01;g__DSFT01;s__DSFT01 sp032249175,0,0,0.1,0,0,0.1,0.2,0,0,0,0.4
CALZIK01 sp945787635,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Multivoradales;f__JAHEKO01;g__CALZIK01;s__CALZIK01 sp945787635,0,0,0,0,0,0,0,0,0,0,0
Bipolaricaulis sp937921255,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__Bipolaricaulis;s__Bipolaricaulis sp937921255,0,0,0.1,0,0,0.1,0,0,0,0,0.2
GBS-C_Feb24_bin.065,d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__B40-G2;g__;s__,0.1,0.4,0.1,0,0,16.3,0,0,0,0,17
RBG-16-64-43 sp035288225,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__RBG-16-64-43;s__RBG-16-64-43 sp035288225,0,0,0,0,0,0,0,0,0,0,0
UBA12545 sp003509545,d__Bacteria;p__Bacillota;c__Moorellia;o__Moorellales;f__Moorellaceae;g__UBA12545;s__UBA12545 sp003509545,0,0,0,0,0,0,0,0,0,0,0
UBA11096 sp039630295,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__UBA11096;s__UBA11096 sp039630295,0,0,0,0,0,0,0,0,0,0,0
DASSFZ01 sp035283185,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Fen-1058;f__Fen-1058;g__DASSFZ01;s__DASSFZ01 sp035283185,0,0,0,0,0,0,0,0,0,0,0
Alkalidesulfovibrio alkalitolerans,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Alkalidesulfovibrio;s__Alkalidesulfovibrio alkalitolerans,0,0,0,0,0,0,0,0,0,0,0
Kaftiobacterium sp020028535,d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Kaftiobacteriaceae;g__Kaftiobacterium;s__Kaftiobacterium sp020028535,0,0,0,0,0,0,0,0,0,0,0
Caldilinea sp937981885,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__Caldilinea sp937981885,0,0,0,0,0,0,0,0,0,0,0
Alcanivorax profundi,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax profundi,0,0,0,0,0,0,0,0,0,0,0
SpSt-77 sp034435815,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__SpSt-77;s__SpSt-77 sp034435815,0,0,0.1,0,0,0,0,0,0.7,0,0.8
CAUJDF01 sp963169045,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA7976;f__UBA1532;g__CAUJDF01;s__CAUJDF01 sp963169045,0,0,0,0,0,0,0,0,0,0,0
UBA11096 sp003696155,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__UBA11096;s__UBA11096 sp003696155,0,0,0,0,0,0,0,0,0,0,0
UBA6019 sp036564345,d__Bacteria;p__Chloroflexota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__UBA6019;s__UBA6019 sp036564345,0,0,0,0,0,0,0,0,0,0,0
GBS60_3300020153_34,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__JAILZL01;s__,0,0,0,0,0,0,0,0,5.6,0,5.6
UBA3574 sp002375935,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__UBA3574;s__UBA3574 sp002375935,0,0,0,0,0,0.1,0,0,0,0,0.2
JACAEO01 sp025057155,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__JACAEO01;s__JACAEO01 sp025057155,0,0,0,0,0,0,0,0,0,0,0
UBA3574 sp021129895,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__UBA3574;s__UBA3574 sp021129895,0,0,0,0,0,0.1,0,0,0,0,0.1
JAJDTQ01 sp958295985,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__JAJDTQ01;g__JAJDTQ01;s__JAJDTQ01 sp958295985,0,0,0,0,0,0,0,0,0,0,0
Bipolaricaulis sp014360985,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__Bipolaricaulis;s__Bipolaricaulis sp014360985,0,0,0.1,0,0,0.2,0,0,0,0,0.3
JANXCC01 sp025060395,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__RBG-16-55-9;f__DRXL01;g__JANXCC01;s__JANXCC01 sp025060395,0,0,0.1,0,0,0,0,0,0.1,0,0.2
Echinicola vietnamensis,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Echinicola;s__Echinicola vietnamensis,0,0,0,0,0,0,0,0,0,0,0
SpSt-77 sp937138275,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__DUEL01;g__SpSt-77;s__SpSt-77 sp937138275,0,0,0,0,0,0,0,0,0.3,0,0.3
PSRF01 sp035557535,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__PSRF01;s__PSRF01 sp035557535,0,0,0,0,0,0,0,0,0,0,0
Paraburkholderia sp900996225,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia sp900996225,0,0,0,0,0,0,0,0,0,0,0
CADCTB01 sp031370985,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__CADCTB01;s__CADCTB01 sp031370985,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.159,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__GBS-2;g__GBS-2;s__,0,0.2,1.2,0,0,2.8,0.5,0.1,0,0,4.8
WS-2 sp005893185,d__Bacteria;p__Eisenbacteria;c__RBG-16-71-46;o__RBG-16-71-46;f__RBG-16-71-46;g__WS-2;s__WS-2 sp005893185,0,0,0,0,0,0,0,0,0,0,0
SKYB61 sp026005135,d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptonemataceae;g__SKYB61;s__SKYB61 sp026005135,0,0,0,0,0,0,0,0,0.1,0,0.1
JAOAIV01 sp037481775,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAOAIV01;s__JAOAIV01 sp037481775,0,0,0,0,0,0,0,0,0.7,0,0.7
GBS-C_Feb24_bin.188,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__CALIKS01;s__,0,0.7,1.9,0.1,0,13.8,1.9,0.3,0.8,0,19.6
Geothrix sp025363715,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__Geothrix sp025363715,0,0,0,0,0,0,0,0,0,0,0
Ralstonia syzygii,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia syzygii,0,0,0,0,0,0,0,0,0,0,0
DSUN01 sp041320515,d__Bacteria;p__Planctomycetota;c__PUPC01;o__DSUN01;f__DSUN01;g__DSUN01;s__DSUN01 sp041320515,0,0,0,0,0,0,0,0,0,0,0
Kryptonium sp025060635,d__Bacteria;p__Bacteroidota_A;c__Kryptoniia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium sp025060635,0,0,0.1,0,0,0,0.1,0,0,0,0.2
